x,z,lat,lon
0,0,43.15739500000001,-77.6011
-372.991,-175.504,43.15581840040491,-77.6056931990713
-353.607,-237.463,43.155261796342614,-77.60545449473044
-306.135,-236.583,43.15526970179255,-77.60486990060804
184.417,201.347,43.15920370410541,-77.59882899616042
218.003,297.53,43.16006769901074,-77.59841540123722
211.336,280.397,43.15991379719139,-77.59849750203375
-287.62,36.635,43.157724096918116,-77.60464189757094
-288.765,34.03,43.157700695926536,-77.60465599767774
-288.002,35.199,43.15771119717874,-77.60464660171138
-38.036,-21.017,43.15720620078508,-77.60156839446496
-10.151,-49.337,43.156951796580955,-77.60122500452766
442.811,-226.643,43.15535899737219,-77.59564700227632
-355.646,-2.405,43.15737339551359,-77.6054796040036
-200.414,-72.58,43.156742999288355,-77.60356799895621
-204.101,-71.4,43.1567535995209,-77.60361340253155
-194.251,-74.072,43.15672959627983,-77.60349210466956
-197.012,-73.459,43.15673510301224,-77.60352610501441
-192.026,-79.916,43.15667709814039,-77.60346470489868
-192.724,-82.242,43.15665620307786,-77.60347330042231
-191.408,-77.411,43.15669960119854,-77.60345709453536
295.465,-124.287,43.15627850068276,-77.59746149514707
-224.743,-82.576,43.156653202668394,-77.60386759851812
217.808,-138.892,43.15614729919744,-77.59841780256544
229.421,-142.732,43.15611280317643,-77.59827479423329
250.745,373.543,43.160750501724635,-77.59801219975515
-35.219,-228.079,43.1553460971335,-77.60153370450786
373.04,119.625,43.15846960020937,-77.59650619751804
369.369,71.078,43.15803350120166,-77.59655140406134
353.047,-52.632,43.15692219687051,-77.59675240139167
354.785,-42.858,43.157009998822645,-77.59673099878414
377.912,117.899,43.158454095558284,-77.59644620125573
389.5,122.475,43.158495201739385,-77.59630350078618
392.943,161.092,43.15884209692183,-77.59626110194974
388.079,185.16,43.159058297941584,-77.59632099969602
-269.836,-25.559,43.157165399165166,-77.60442289643612
-254.935,-20.616,43.15720980304039,-77.6042393980156
393.292,155.86,43.158795098161164,-77.59625680418793
-277.388,-28.064,43.15714289627863,-77.6045158955685
392.537,138.327,43.15863759994829,-77.59626610163828
393.3,149.86,43.15874120045538,-77.59625670567189
354.403,-45.797,43.15698359716441,-77.59673570292458
359.86,-1.614,43.15738050118961,-77.59666850267757
358.748,-8.393,43.1573196043517,-77.59668219640577
357.879,-15.217,43.15725830321034,-77.59669289770952
390.596,127.239,43.15853799669401,-77.59629000409005
382.143,116.519,43.15844169902101,-77.59639409859031
391.587,170.911,43.15893030034695,-77.59627780041683
366.576,72.091,43.15804260103974,-77.59658579847033
372.268,70.065,43.15802440136227,-77.59651570431494
219.976,275.555,43.159870302542856,-77.5983911047213
207.422,268.909,43.1598106028984,-77.59854570100146
227.342,260.593,43.159735901907,-77.59830039608659
266.815,257.353,43.15970679759991,-77.59781430567975
271.33,254.637,43.15968240027496,-77.59775870569528
229.843,246.477,43.15960910044794,-77.5982695975127
230.728,244.785,43.15959390150218,-77.59825869917687
305.25,241.312,43.1595627041271,-77.59734099772781
306.338,238.84,43.15954049855702,-77.59732759954771
258.289,235.423,43.159509804193874,-77.5979192991388
321.588,234.421,43.15950080338561,-77.59713980336541
318.884,234.187,43.159498701400196,-77.59717310178357
257.737,233.864,43.15949579994168,-77.59792609674487
205.254,233.074,43.15948870349453,-77.5985723988456
262.577,233.029,43.159488299266485,-77.5978664945467
217.427,232.918,43.1594873021707,-77.59842249439136
204.158,232.005,43.15947910083244,-77.59858589554173
261.862,231.949,43.159478597793054,-77.59787529941687
331.041,230.324,43.15946400066568,-77.59702339436137
330.188,227.14,43.15943539926886,-77.59703389863309
222.201,226.795,43.159432300184534,-77.59836370495043
280.157,225.515,43.159420802131194,-77.59765000557061
301.222,225.515,43.159420802131194,-77.59739060054895
278.704,224.88,43.15941509801797,-77.59766789854457
222.551,224.569,43.15941230434973,-77.59835939487411
300.369,224.123,43.1594082979957,-77.59740110482066
25.052,-20.305,43.15721259680933,-77.60079149705186
-251.005,222.665,43.159395200988996,-77.60419100201582
-43.372,3.863,43.15742970190959,-77.60163410465701
311.056,221.874,43.15938809554734,-77.59726949971898
152.933,221.819,43.15938760149001,-77.59921670599674
333.054,221.028,43.15938049604745,-77.59699860526531
199.358,220.138,43.15937250130065,-77.59864500515977
311.056,219.86,43.1593700040649,-77.59726949971898
-326.331,218.735,43.15935989834381,-77.60511860432594
297.657,216.765,43.159342202099225,-77.59743450175486
180.348,212.835,43.15930689942337,-77.59887910387621
157.351,210.731,43.15928799945826,-77.59916230051914
299.825,211.11,43.15929140396764,-77.5974078039107
292.549,209.328,43.15927539648402,-77.59749740424003
168.46,206.879,43.15925339741574,-77.59902549869689
183.32,198.118,43.15917469835662,-77.59884250517104
271.095,202.983,43.15921840010668,-77.59776159960366
268.829,201.836,43.15920809673696,-77.59778950426919
246.66,195.547,43.159151603338984,-77.598062504503
187.405,188.956,43.159092397052035,-77.59879220042319
203.086,182.277,43.15903240021143,-77.59859909668977
159.129,177.368,43.15898830307995,-77.59914040533147
183.239,176.945,43.15898450330525,-77.59884350264586
184.888,175.687,43.158973202791884,-77.59882319602914
145.755,175.497,43.15897149603691,-77.59930509950473
-303.341,173.661,43.158955003391554,-77.60483549388452
-304.283,172.636,43.15894579589431,-77.60484709414708
-316.781,171.712,43.15893749567121,-77.60500100081504
166.097,171.323,43.15893400131284,-77.59905459786928
143.506,167.961,43.158903800706184,-77.59933279482367
-317.406,166.859,43.1588939015154,-77.60500869737989
-303.187,166.703,43.158892500177956,-77.60483359745095
-325.121,166.247,43.1588884039605,-77.60510370377638
132.916,161.46,43.15884540264372,-77.59946320541847
126.997,156.539,43.15880119758188,-77.59953609496621
-277.323,158.087,43.15881510318087,-77.60451509512573
-303.585,157.608,43.158810800350494,-77.60483849862344
-315.969,156.127,43.158797496607946,-77.60499100143798
-324.666,155.816,43.15879470291148,-77.60509810067717
147.574,150.461,43.15874659921104,-77.59928269942239
-282.342,148.379,43.15872789669763,-77.6045769016201
-323.156,122.542,43.15849580359978,-77.6050795057765
-299.557,106.5,43.15835169828813,-77.60478889580232
-310.747,104.686,43.1583354031018,-77.60492669509937
294.823,37.058,43.157727896771206,-77.5974694010585
-184.295,36.146,43.1577197041799,-77.60336950147013
-182.971,32.372,43.15768580193179,-77.60335319706715
291.77,29.633,43.15766119718833,-77.59750699723847
313.987,29.166,43.1576570020741,-77.59723340590848
315.287,28.554,43.15765150440785,-77.5972173970536
-230.614,22.164,43.1575941022752,-77.60393989696969
310.926,21.741,43.15759030241381,-77.59727110060449
332.811,21.485,43.157588002734,-77.59700159768973
-230.614,17.811,43.1575549987258,-77.60393989696969
306.192,7.447,43.1574618975026,-77.59732939746526
-193.934,4.954,43.157439502522976,-77.60348820097185
323.618,0.289,43.15739759613112,-77.59711480492278
305.396,-6.189,43.15733940324179,-77.59733919981026
-23.972,-7.202,43.15733030329898,-77.6013952032841
-10.508,-10.063,43.1573046024661,-77.6012294008055
298.136,-10.52,43.15730049715907,-77.59742860310755
-10.963,-11.388,43.15729269976981,-77.6012350039047
318.909,-11.566,43.15729110076592,-77.59717279392098
302.919,-12.423,43.15728340219036,-77.59736970283606
17.93,-19.804,43.15721709738213,-77.60087920094763
-14.601,-22.019,43.15719719963744,-77.60127980406938
293.118,-23.132,43.157187201355185,-77.5974903972874
311.405,-30.412,43.15712180374507,-77.59726520195717
13.837,-31.748,43.15710980219805,-77.60092960421149
5.766,-40.732,43.157029097122944,-77.60102899457134
10.216,-42.212,43.15701580197569,-77.60097419502961
-23.655,-49.737,43.156948203293695,-77.6013912995864
192.529,-51.329,43.15693390200809,-77.59872910090594
185.115,-51.585,43.15693160230356,-77.5988204006368
-24.629,-52.954,43.15691930427283,-77.60140329391307
191.611,-53.901,43.15691079716029,-77.5987404056204
202.663,-54.936,43.15690149952272,-77.59860430572485
-77.713,-54.969,43.15690120307627,-77.60205699703057
201.892,-57.107,43.15688199693727,-77.59861380020725
260.157,-57.63,43.15687729870871,-77.59789629564578
0.122,-57.652,43.15687710107767,-77.60109849763055
204.685,-58.097,43.15687310354065,-77.59857940579826
-48.049,-65.211,43.156809196812105,-77.60169169959107
17.289,-67.615,43.156787601101854,-77.60088709454452
-42.097,-67.982,43.156784304251886,-77.60161840366472
222.25,-70.298,43.15676349905843,-77.59836310153975
218.539,-71.511,43.156752602380436,-77.5984088006632
221.446,-72.547,43.156743295735595,-77.59837300240075
-26.034,-73.426,43.15673539945951,-77.60142059579084
232.125,-73.827,43.15673179717621,-77.59824149581513
305.534,-75.775,43.15671429780207,-77.59733750040874
231.304,-76.131,43.156711099763925,-77.59825160602273
237.752,-78.424,43.156690501160455,-77.59817220210249
-11.775,-78.513,43.156689701650606,-77.60124500328178
174.087,-82.51,43.1566537955637,-77.59895620498423
176.848,-83.489,43.156645000949794,-77.59892220463936
251.565,-83.645,43.15664359956071,-77.59800210186206
3.8,-83.823,43.15664200053982,-77.60105320488573
252.791,-85.226,43.15662939701977,-77.59798700428047
77.413,-87.229,43.15661140353657,-77.60014669732057
333.493,-87.519,43.15660879838876,-77.59699319919815
170.36,-90.769,43.15657960275939,-77.59900210113976
-32.311,-91.938,43.1565691013127,-77.60149789393093
173.811,-92.005,43.15656849943335,-77.59895960378728
256.689,-93.085,43.156558797496274,-77.5979390023448
21.722,-90.19,43.1565848040741,-77.60083250434936
168.809,-95.122,43.15654049856079,-77.59902120093508
36.542,-93.107,43.156558599864184,-77.60065000340366
284.518,-95.957,43.15653299752282,-77.59759630201972
34.463,-96.113,43.156531596131146,-77.60067560525698
-17.979,-96.803,43.15652539766785,-77.60132140246307
290.365,-97.014,43.1565235021956,-77.59752429911624
239.206,-97.482,43.15651929801993,-77.59815429681402
-92.736,-98.517,43.15651000032278,-77.60224199782051
190.223,-98.673,43.15650859893066,-77.59875749815158
35.998,-99.396,43.156502104016596,-77.60065670249372
297.438,-99.586,43.15650039719256,-77.59743719863116
286.524,-100.32,43.1564938034615,-77.59757159912517
248.512,-100.565,43.15649160255654,-77.59803969804204
284.356,-100.632,43.156491000676425,-77.59759829696932
276.958,-100.91,43.15648850332292,-77.59768939966813
-53.766,-102.391,43.15647519907475,-77.60176210160907
189.598,-102.536,43.156473896498,-77.59876519471646
206.748,-104.562,43.15645569635325,-77.598554000977
36.152,-104.662,43.15645479802416,-77.60065480606013
68.35,-104.016,43.156460601229895,-77.60025830366814
-38.865,-107.434,43.15642989633625,-77.60157860318857
70.161,-107.768,43.15642689591576,-77.60023600210182
204.482,-107.89,43.15642579995375,-77.59858190564252
270.169,-108.246,43.156422601900516,-77.59777300283415
-63.072,-108.747,43.15641810126917,-77.60187670038104
37.98,-108.792,43.15641769702083,-77.60063229514726
242.901,-109.838,43.156408300491904,-77.59810879472263
244.46,-109.883,43.156407896243536,-77.59808959641127
59.905,-110.016,43.1564067014649,-77.60036229965236
326.501,-110.161,43.156405398886676,-77.59707930220844
41.601,-121.315,43.15630519909496,-77.60058770432916
53.798,-111.608,43.156392400052624,-77.6004375043268
259.507,-111.697,43.15639160053885,-77.59790430007322
274.603,-112.076,43.15638819586789,-77.5977184003245
47.797,-115.415,43.156358200619025,-77.60051140366387
261.261,-112.988,43.156380003096984,-77.59788270043363
45.637,-117.274,43.156341500652275,-77.600538002992
-23.03,-113.311,43.156377101490364,-77.60138360302156
278.615,-113.434,43.15637599654417,-77.59766899453541
162.499,-113.745,43.15637320273697,-77.5990989054538
50.193,-114.179,43.1563693039833,-77.60048189811288
258.516,-114.636,43.15636519861343,-77.59791650374646
43.623,-113.779,43.156372897304664,-77.60056280440256
224.678,-115.003,43.156361901740695,-77.59833320192462
