x,z,lat,lon
0,0,36.969049999999996,-122.0326
156.623,-46.476,36.9686324978436,-122.03083900132754
-157.139,-56.071,36.9685463039706,-122.03436680034473
-123.875,-54.101,36.968564000896706,-122.03399279486761
159.309,-55.604,36.968550499130586,-122.03080880114982
-101.214,-65.79,36.9684589960803,-122.03373800476069
-1423.554,-608.361,36.96358480397838,-122.0486058018565
-160.946,-70.109,36.96842019753204,-122.03440960454299
-160.216,-74.027,36.968385001239895,-122.03440139675082
-1444.259,-623.845,36.96344569872669,-122.04883859957786
23.222,-74.317,36.968382396102726,-122.03233890226103
-1476.936,-640.753,36.963293800245,-122.0492060050906
-157.237,-89.935,36.968242095861925,-122.03436790221271
-1497.214,-651.595,36.963196397474974,-122.04943400181574
-155.565,-92.495,36.96821909874309,-122.03434910299562
-1517.421,-663.138,36.963092696897675,-122.04966120024874
-1512.965,-699.803,36.96276330311092,-122.04961109898593
-1511.133,-714.986,36.96262690051543,-122.0495905008007
-150.522,-100.243,36.96814949648332,-122.03429240176843
-1510.163,-723.134,36.96255369957507,-122.04957959455632
-210.521,-21.184,36.96885970065236,-122.0349670035788
-149.437,-100.777,36.96814469942282,-122.0342802025157
-1509.683,-727.119,36.962517898647704,-122.04957419765189
-110.152,-102.024,36.968133497297146,-122.03383849961862
-102.53,-102.781,36.968126696968255,-122.03375280127368
-98.75,-111.942,36.968044401262404,-122.03371030065128
-113.905,-112.521,36.968039199948024,-122.03388069666516
-1508.225,-739.274,36.96240869897733,-122.04955780455467
-98.314,-113.0,36.968034896960575,-122.03370539846308
-1507.317,-746.832,36.96234079835466,-122.04954759541046
-1506.766,-751.407,36.96229969679716,-122.04954140021391
-1506.046,-757.406,36.962245802065596,-122.04953330485726
-118.957,-115.794,36.96800979769266,-122.0339374990843
-1505.316,-763.551,36.96219059563744,-122.04952509706511
-115.657,-117.408,36.967995298684485,-122.03390039536633
-1503.858,-775.683,36.96208160212906,-122.0495087039679
-1503.466,-778.956,36.96205219757269,-122.04950429649595
-93.52,-123.018,36.96794490248212,-122.03365149688007
-1503.368,-779.713,36.96204539670059,-122.04950319462796
-93.396,-124.376,36.96793270318247,-122.03365010267976
-1502.399,-787.827,36.96197250065674,-122.04949229962715
-92.586,-136.555,36.96782329567954,-122.03364099540354
-1501.403,-796.131,36.96189789758371,-122.04948110105045
-92.32,-135.864,36.96782950313791,-122.033638004619
-1501.367,-796.42,36.96189530120857,-122.0494806962826
-1500.94,-799.971,36.96186339902812,-122.04947589528639
-97.318,-149.0,36.967711498458726,-122.0336941998864
-97.905,-151.883,36.96768559956929,-122.03370079985078
-1499.197,-814.53,36.961732600846815,-122.04945629777717
-1497.543,-828.31,36.96160880100132,-122.04943770094398
-98.928,-156.903,36.96764050332034,-122.03371230200334
-1497.249,-844.517,36.96146319667281,-122.04943439534
-1494.626,-852.575,36.96139080317876,-122.04940490350602
-109.067,-173.211,36.96749400321022,-122.03382630036592
-102.005,-171.998,36.96750489999657,-122.03374689840946
-102.814,-175.983,36.96746910139747,-122.03375599444213
-109.449,-177.597,36.967454602286296,-122.03383059540236
-110.321,-187.905,36.96736200194972,-122.03384039977873
-110.437,-189.196,36.96735040444136,-122.03384170403064
-111.468,-201.119,36.967243295843275,-122.03385329613161
-111.628,-203.089,36.967225598610085,-122.03385509509975
-113.132,-218.261,36.96708930282662,-122.03387200540031
-112.34,-248.116,36.96682110341814,-122.033863100508
-113.71,-309.307,36.966271397232674,-122.03387850417273
-131.0,-420.365,36.96527370329068,-122.03407290516778
-116.965,-481.087,36.96472819926959,-122.03391510193089
-97.389,-522.351,36.96435749650337,-122.0336949981785
-179.845,79.048,36.96976009695365,-122.03462209641144
-177.969,90.102,36.96985939573405,-122.03460100350995
-244.807,-552.928,36.96408280121139,-122.03535249996493
-183.527,-576.905,36.96386739779655,-122.03466349516584
-248.249,-593.924,36.96371450295635,-122.03539120026714
152.825,-598.544,36.963672997870034,-122.03088170433386
-104.469,-607.883,36.96358909823361,-122.03377460251887
-301.346,332.852,36.972040001662506,-122.03598819908922
-295.956,343.906,36.972139297468544,-122.0359275963499
-313.442,352.434,36.97221590264816,-122.0361242010809
-318.832,341.39,36.97211669676997,-122.03618480382025
-615.268,765.556,36.97592679588945,-122.03951779707454
