x,z,lat,lon
0,0,33.97320000000002,-117.32730000000001
397.998,79.315,33.97391249578247,-117.32298879658899
-144.615,-329.544,33.97023960434838,-117.32886650204597
331.714,-215.623,33.9712630035732,-117.32370679971186
-354.064,-10.598,33.97310479649289,-117.33113530049029
204.538,-400.475,33.96960239576367,-117.32508439860682
77.509,1069.896,33.98281049609567,-117.32646040516491
406.306,79.137,33.97391089679461,-117.32289880247359
-23.19,-345.93,33.970092401153906,-117.32755119927012
243.246,-122.117,33.97210299724826,-117.32466510488767
80.667,-56.161,33.972695495656666,-117.3264261970021
-353.51,-15.073,33.97306459682943,-117.33112929943827
79.66,-77.022,33.97250809678684,-117.32643710505147
84.867,-131.345,33.97202009960398,-117.32638070166212
117.926,1055.78,33.982683704149565,-117.32602259917525
147.144,53.534,33.97368090274428,-117.32570610326006
147.154,16.275,33.97334620068679,-117.3257059949378
-272.446,299.02,33.9758860999338,-117.33025119604756
-62.333,55.66,33.973700000817075,-117.32797520500661
-260.556,316.565,33.976043704225305,-117.33012240090646
963.966,-197.534,33.971425503371236,-117.31685810454496
-259.808,445.4,33.9772010021379,-117.33011429840305
569.495,114.882,33.974231996301995,-117.32113110270262
72.487,-59.578,33.97266480003569,-117.32651480459288
533.455,111.242,33.97419929801623,-117.32152149604867
70.096,-59.645,33.97266419816067,-117.32654070443998
128.192,-71.556,33.97255719908564,-117.32591139556565
-119.458,85.805,33.97397079593587,-117.32859399579162
-95.761,100.455,33.97410239783015,-117.32833730458408
251.73,52.265,33.973669503187025,-117.32457320430089
259.411,68.072,33.97381149898138,-117.32449000198982
334.068,185.438,33.974865801579014,-117.32368130065701
344.454,198.106,33.97497959785359,-117.32356879718054
337.235,192.473,33.974928996797686,-117.32364699500421
369.453,208.671,33.97507450282406,-117.32329800241756
353.436,203.394,33.975027099758336,-117.3234715021463
-359.16,-407.487,33.969539403207676,-117.3311905015028
-128.755,93.676,33.9740415016615,-117.32869470297638
404.497,246.709,33.97541619577218,-117.32291839796645
-125.496,121.038,33.97428729590172,-117.328659400759
-126.364,113.714,33.97422150410621,-117.32866880312925
-105.842,89.902,33.97400759957145,-117.32844650423229
-127.998,84.67,33.9739606001492,-117.32868650298296
425.804,273.983,33.975661195543836,-117.3226875957738
206.273,54.569,33.97369020025434,-117.32506560469851
201.768,48.936,33.97363959843109,-117.32511440386678
174.046,254.046,33.97548210342116,-117.32541469477518
-396.53,-75.14,33.972525003216404,-117.33159530170649
175.403,257.764,33.97551550188041,-117.32539999544748
165.857,242.012,33.97537400299254,-117.32550339985593
439.153,263.976,33.9755713036879,-117.32254299641816
28.84,109.361,33.97418240090266,-117.32698759866541
28.554,639.441,33.97894400220676,-117.3269906966814
-407.119,387.656,33.976682301787136,-117.33171000412439
208.526,5.021,33.97324510439847,-117.32504119969829
-254.74,395.059,33.97674880131797,-117.33005940069279
-450.028,75.141,33.973875000408384,-117.33217480401575
93.056,-327.129,33.970261299414986,-117.32629199658136
356.243,-23.177,33.97299179721168,-117.32344109609407
838.249,675.578,33.9792686038505,-117.31821989922541
380.688,86.05,33.97397299678835,-117.32317630238309
-247.521,-255.553,33.970904297352746,-117.32998120286913
-320.341,-145.171,33.97189589671865,-117.3307700054068
-335.388,-61.125,33.97265090300968,-117.33093299787845
169.485,5.399,33.973248500028376,-117.32546410054795
-396.521,-62.383,33.97263960212963,-117.33159520421647
-485.773,88.243,33.973992696661156,-117.33256200185578
-452.096,34.876,33.973513295861295,-117.33219720505458
-463.247,169.652,33.9747239961882,-117.33231799518227
277.708,-76.409,33.972513603504154,-117.32429180479082
-622.707,176.655,33.97478690405673,-117.33404530159065
-525.774,88.811,33.97399779904427,-117.33299530164031
319.537,-191.123,33.971483095546446,-117.32383870370117
-380.577,-71.111,33.972561196618784,-117.33142249524009
-440.288,-11.254,33.97309890353783,-117.33206929815586
-486.345,41.912,33.97357650106831,-117.33256819788778
-556.155,132.415,33.974389495863306,-117.3333243954318
-581.7,169.808,33.97472539753487,-117.33360110458896
190.496,-389.187,33.969703801822575,-117.32523650469355
-235.141,-270.914,33.97076630330453,-117.32984709993838
-66.985,-345.652,33.970094898561655,-117.32802559651176
240.135,-67.76,33.97259129938476,-117.32469880393595
239.978,222.463,33.975198395646416,-117.32470050459509
458.669,108.771,33.97417710090356,-117.32233159473836
-14.817,-220.421,33.97121990141311,-117.32746050106017
3.739,-222.436,33.97120179993668,-117.3272594983152
11.263,-226.588,33.971164501001454,-117.32717799666325
-326.12,-310.487,33.9704108020797,-117.33083260482819
-3.61,-219.108,33.97123169656662,-117.32733910432796
53.138,-312.068,33.97039659924803,-117.32672439729131
11.133,-209.746,33.97131579874868,-117.32717940485236
34.591,-304.498,33.970464603929756,-117.32692530254627
44.783,-309.285,33.97042160018292,-117.32681490052123
18.297,-289.526,33.970599103914296,-117.327101802801
26.237,-298.621,33.97051739960092,-117.32701579494396
402.724,79.215,33.9739115974747,-117.32293760349926
13.783,-283.538,33.970652896661775,-117.32715069945928
-332.757,-337.259,33.97017029688317,-117.33090449829761
11.734,-277.438,33.97070769551787,-117.32717289468586
11.05,-217.059,33.97125010347088,-117.32718030392694
11.466,-235.505,33.971084396272346,-117.32717579772182
12.647,-192.67,33.971469198327256,-117.32716300486551
11.189,-205.082,33.97135769709158,-117.32717879824781
14.937,-159.798,33.97176449802534,-117.32713819907299
14.106,-180.113,33.97158200199871,-117.327147200651
25.064,-145.861,33.97188969824791,-117.3270285011425
18.057,-153.141,33.97182429986235,-117.3271044025347
-337.872,304.497,33.97593529909342,-117.33095990512237
-592.178,174.172,33.97476459930154,-117.33371460463003
445.153,-260.028,33.97086409664895,-117.32247800307533
164.306,242.958,33.97538250083744,-117.32552020063507
663.243,715.756,33.979629502438044,-117.3201156033851
-254.565,411.212,33.97689390000568,-117.33005750505363
-585.438,174.172,33.97476459930154,-117.33364159544156
-106.783,-468.532,33.96899100126751,-117.32845669735487
-585.346,178.402,33.97480259733037,-117.33364059887697
-452.096,49.738,33.97364680288214,-117.33219720505458
277.708,-67.615,33.97259260195126,-117.32429180479082
448.486,306.033,33.97594909677116,-117.32244189927339
448.754,298.619,33.97588249780324,-117.3224389962374
424.954,322.064,33.97609310091629,-117.32269680316402
440.297,313.614,33.97601719582373,-117.32253060435414
387.51,337.037,33.97622760098078,-117.32310240495228
402.937,329.723,33.976161900515066,-117.3229352962356
94.607,217.142,33.97515059740013,-117.32627519580222
93.388,239.596,33.97535230024745,-117.32628840028306
92.511,262.462,33.97555770357276,-117.32629790014333
348.054,-224.941,33.97117929660706,-117.32352980117483
-42.586,322.676,33.976098598418574,-117.3277613010831
-34.296,262.662,33.975559500153466,-117.32767150194773
-2.262,338.172,33.97623779649558,-117.32732450249027
21.621,304.787,33.97593790412384,-117.32706579648907
190.543,-387.785,33.96971639671975,-117.32523599557904
314.275,162.172,33.974656803382686,-117.32389570286283
-320.1,-176.139,33.97161770171991,-117.33076739484086
-42.687,294.445,33.97584500329799,-117.32776239513768
-25.969,-482.847,33.96886240097234,-117.32758130202006
21.538,289.057,33.97579660356233,-117.32706669556364
-161.897,289.635,33.97580179566597,-117.3290537045378
-124.434,294.5,33.97584549735598,-117.32864789693731
348.617,-215.802,33.97126139555216,-117.32352370263284
-178.006,294.356,33.975844203822206,-117.32922820083114
-174.387,289.001,33.97579610052108,-117.32918899901318
-267.923,219.213,33.97516920108082,-117.33020220189925
-260.971,231.225,33.97527710414528,-117.33012689627935
-264.738,223.699,33.975209498561654,-117.33016770126642
-347.888,-362.55,33.969943095566364,-117.33106840067603
450.12,105.264,33.9741455973427,-117.32242419941969
76.854,289.48,33.975800403319866,-117.32646750027149
167.74,-432.311,33.96931639552945,-117.32548300277848
76.854,284.548,33.9757560997535,-117.32646750027149
111.981,287.064,33.97577870068358,-117.32608699674581
333.099,110.73,33.974194698695925,-117.32369179708188
431.444,252.008,33.975463796245094,-117.32262650203151
158.195,267.772,33.97560540277827,-117.32558639635475
427.308,237.614,33.97533449608734,-117.32267130410918
356.861,0.022,33.97320019762937,-117.32343440177976
154.151,-476.87,33.96891609599872,-117.32563020186785
2.409,-583.185,33.967960998628016,-117.32727390517287
-342.118,298.541,33.975881797139465,-117.33100589874466
240.514,110.986,33.974196998356106,-117.32469469852312
-173.012,217.554,33.97515429837412,-117.32917410470543
-393.936,-69.341,33.97257709691729,-117.33156720291792
444.092,-247.538,33.97097629923614,-117.32248949606478
-376.663,165.311,33.97468500101169,-117.3313800979161
-353.925,97.962,33.974080003064856,-117.33113379481117
-307.638,25.681,33.973430696035166,-117.33063240366778
-272.456,36.847,33.97353100158847,-117.33025130436978
220.666,-73.972,33.97253549562156,-117.32490969650125
391.517,261.983,33.975553400761726,-117.32305900023148
396.318,247.422,33.97542260059298,-117.32300699472498
162.552,-413.743,33.96948320216568,-117.32553920035562
-447.434,159.823,33.974635702315595,-117.3321467052272
