x,z,lat,lon
0,0,42.88765000000001,-78.87819000000002
199.298,-141.397,42.88637979606,-78.87574650363985
308.413,-166.153,42.88615740414804,-78.87440869741329
147.702,-128.417,42.88649639967474,-78.87637909723438
271.587,-40.81,42.887283396443195,-78.87486020318333
178.051,-1.948,42.88763250081581,-78.87600700282782
215.823,-167.144,42.8861485016275,-78.87554389860944
-64.304,65.055,42.888234396239795,-78.87897840023454
13.393,-93.129,42.88681340228595,-78.87802579490636
47.396,-148.387,42.886317002496696,-78.87760890057359
-289.417,87.42,42.88843530222252,-78.88173840182074
-43.921,-143.879,42.8863574994115,-78.8787284941326
-35.17,-109.315,42.88666799883069,-78.87862120235522
-27.952,-99.252,42.886758397670604,-78.8785327059492
-16.361,-91.816,42.88682519732447,-78.87839059430576
21.712,509.55,42.89222719569466,-78.87792379967199
-3.45,-90.057,42.8868409988996,-78.87823229878094
29.363,-98.161,42.88676819843127,-78.87782999446245
-295.501,292.554,42.890278001312,-78.8818129948014
49.712,-124.41,42.886532395830784,-78.87758050521805
-54.574,-162.591,42.88618940290442,-78.8788591054118
-42.037,-179.879,42.886034098285336,-78.87870539532004
-48.546,61.56,42.88820300041007,-78.87878519902009
-56.515,99.442,42.88854329621651,-78.87888290307377
-2.17,-124.599,42.886530697984114,-78.8782166053202
-90.991,-0.868,42.887642202622885,-78.87930559663073
-104.319,17.511,42.88780730378886,-78.8794690047908
-93.34,19.18,42.8878222966309,-78.8793343965833
-99.914,-8.505,42.88757359823782,-78.8794149972169
247.029,19.192,42.88782240442845,-78.87516129694049
-138.999,-169.671,42.88612580064358,-78.87989419949305
-48.815,-172.61,42.88609939849937,-78.87878849709894
-234.264,-116.573,42.886602798035,-78.88106219757007
-237.29,-111.241,42.886650697000476,-78.88109929789212
-227.046,-105.463,42.88670260247662,-78.88097370116405
-221.565,-115.426,42.88661310188533,-78.8809065012747
-225.888,-118.02,42.88658979919077,-78.88095950348628
-220.839,-127.259,42.88650680235935,-78.8808976001399
-216.223,-124.376,42.88653270126355,-78.88084100559708
-210.301,-133.894,42.886447198006834,-78.88076839882007
-219.681,-139.671,42.88639530129913,-78.88088340246213
-222.715,-135.341,42.886434199129866,-78.88092060086834
-230.08,-140.684,42.88638620117953,-78.88101089957024
-227.193,-145.738,42.88634079937816,-78.88097550345992
-238.734,-152.016,42.886284401921955,-78.88111700207754
-245.805,-140.539,42.88638750376336,-78.88120369618768
-239.892,-137.222,42.886417301484016,-78.88113119975532
-248.554,-124.654,42.88653020390177,-78.88123740034673
53.701,-107.155,42.886687402746674,-78.87753159801886
239.411,-69.051,42.887029701194365,-78.875254697553
206.598,152.554,42.88902040067555,-78.87565700187149
-158.639,157.664,42.88906630354964,-78.88013499603149
-190.881,622.894,42.89324529821053,-78.88053029959521
37.657,69.664,42.888275799185095,-78.87772830574099
-49.207,207.202,42.88951129915213,-78.87879330322129
32.209,45.485,42.888058597353734,-78.87779510103333
-45.373,223.555,42.88965819604283,-78.87874629640214
-89.123,-35.054,42.887335103756556,-78.87928269398643
-210.823,123.432,42.888758798555784,-78.88077479880953
-46.311,-61.237,42.8870998962166,-78.87875779676634
-70.796,-178.109,42.88604999888034,-78.8790579955058
-222.03,58.254,42.88817330236586,-78.88091220241473
89.384,61.638,42.888203701089736,-78.87709410601884
59.5,30.29,42.88792209909943,-78.87746049928536
89.955,64.076,42.88822560181586,-78.8770871052641
68.088,66.658,42.888248796095695,-78.87735520597211
106.341,60.202,42.88819080139669,-78.87688620444543
-10.065,136.668,42.88887769731491,-78.8783134020957
43.155,114.961,42.888682703588984,-78.87766089742284
-11.884,153.177,42.8890259970552,-78.87833570397468
-11.663,128.898,42.888807899566984,-78.8783329944006
97.182,21.396,42.88784220323876,-78.87699849851342
-13.572,153.511,42.88902899736121,-78.87835639972604
-39.884,202.404,42.88946819927028,-78.87867899842864
-17.291,138.85,42.88889729816114,-78.87840199658584
-1.166,191.906,42.88937389683949,-78.8782042957619
237.6,-177.853,42.88605229862708,-78.87527690134787
-445.422,313.06,42.89046220172085,-78.88365110365253
-476.562,358.113,42.890866899926436,-78.88403289612738
-181.991,59.289,42.8881825998495,-78.8804213036061
-173.655,42.29,42.888029896363804,-78.88031909994294
-177.081,41.489,42.8880227009023,-78.88036110447148
-172.497,44.65,42.88805109647029,-78.88030490226517
-162.008,61.148,42.888199299384155,-78.8801763017106
-186.681,56.005,42.88815309942319,-78.88047880542712
-168.549,23.31,42.88785939693733,-78.88025649774715
-176.037,29.088,42.88791130139643,-78.88034830449254
-182.268,37.57,42.88798749612903,-78.88042469976908
-170.066,29.934,42.88791890111105,-78.88027509695023
-171.746,32.238,42.88793959820151,-78.88029569461749
-176.347,27.284,42.887895095855214,-78.88035210525258
-170.972,26.038,42.887883902890195,-78.88028620497793
-155.842,65.445,42.888237899636124,-78.88010070336763
-169.259,-7.447,42.88758310242454,-78.88026520271366
-157.595,31.036,42.88792880050153,-78.88012219605255
-145.712,28.364,42.88790479762096,-78.8799765043384
-142.808,25.203,42.88787640198561,-78.87994089979932
-148.183,32.917,42.88794569773333,-78.88000680007396
-146.764,23.678,42.88786270272627,-78.87998940240145
-159.104,24.323,42.887868496839616,-78.88014069717153
-164.732,25.592,42.88787989641915,-78.88020969935677
-180.196,-93.753,42.88680779672234,-78.88039929597949
-170.311,-49.403,42.88720620370373,-78.88027810077672
-184.421,-74.439,42.886981299461155,-78.88045109666048
-178.875,-77.355,42.886955104297925,-78.88038309983756
20.015,-63.986,42.88707520130427,-78.87794460576802
-125.468,-63.875,42.88707619844351,-78.8797283024482
27.381,-87.163,42.8868669964794,-78.87785429480559
434.288,-68.906,42.887031003764605,-78.87286540493501
-262.126,243.839,42.88984040411367,-78.8814038000728
170.091,33.162,42.8879478985952,-78.87610459653688
70.69,97.628,42.888527001011056,-78.87732330410891
115.77,101.023,42.888557498373814,-78.87677060003807
338.208,115.272,42.8886854973027,-78.87404339533273
-7.406,382.226,42.89108349901372,-78.87828080138308
46.964,621.692,42.893234501439366,-78.8776141971166
-11.345,365.605,42.89093419816086,-78.87832909555644
40.659,632.101,42.89332799854057,-78.87769149967131
90.526,180.529,42.88927169828122,-78.87708010450933
77.289,176.989,42.889239898748,-78.87724239696246
-42.723,13.403,42.887770401080076,-78.87871380603418
-92.59,-18.312,42.88748550028586,-78.87932520119614
-28.938,23.032,42.8878568996293,-78.87854479481818
-10.342,-29.032,42.88738920055542,-78.87831679825868
-37.372,20.639,42.88783540301287,-78.87864820001192
-86.693,8.805,42.88772909661009,-78.87925290093204
352.383,-50.561,42.88719580113707,-78.8738696025154
348.011,-49.548,42.88720490113721,-78.8739232054923
-39.998,-56.595,42.8871415963699,-78.87868039612748
14.102,13.158,42.887768200211866,-78.87801710220037
14.901,-27.863,42.88739970190457,-78.87800730604792
-31.092,36.034,42.8879736980802,-78.8785712039701
-20.309,21.941,42.88784709904161,-78.87843899882377
-40.219,18.012,42.88781180433676,-78.87868310570157
-96.089,-19.614,42.887473804188545,-78.87936810074237
-46.442,-3.662,42.887617103685585,-78.87875940289396
-44.688,7.937,42.88772129924291,-78.87873789794853
-43.375,-18.969,42.887479598338416,-78.87872179989074
-40.096,-27.073,42.88740679862374,-78.87868159765807
-15.513,20.182,42.88783129772426,-78.87838019738801
-76.4,-42.813,42.88726540307849,-78.87912670343867
-77.941,46.654,42.888069098588915,-78.87914559689415
16.508,-19.269,42.88747690338505,-78.87798760339837
-36.736,-51.14,42.887190599853,-78.87864040232358
-100.901,-41.055,42.88728119555762,-78.8794270983464
-46.344,0.946,42.887658498061995,-78.87875820136337
9.502,-7.124,42.88758600398597,-78.87807350057494
-45.781,-9.128,42.88756800172641,-78.87875129869276
-114.571,72.536,42.888301598532905,-78.87959469960303
-366.803,199.343,42.88944070264384,-78.88268719412838
12.324,-17.154,42.88749590280369,-78.8780389013982
3.059,-28.142,42.88739719559473,-78.8781524950809
-20.839,-30.568,42.887375402372754,-78.87844549689737
-33.212,22.164,42.88784910227827,-78.87859719626448
-78.153,-46.309,42.88723399777234,-78.87914819612358
59.329,-130.821,42.88647480376764,-78.87746259583363
-270.258,-62.005,42.887092997093305,-78.88150350259065
-273.308,-82.187,42.88691169719914,-78.88154089716508
-292.353,-78.758,42.88694250079121,-78.88177439869635
-149.496,-81.842,42.886914796423866,-78.88002289813174
-415.301,466.534,42.89184080385664,-78.88328180464367
-280.086,269.844,42.89007400226538,-78.88162399894398
-117.997,-106.554,42.88669280170552,-78.87963670413157
-132.874,-92.985,42.88681469587752,-78.87981910383127
-135.492,-114.424,42.88662210315513,-78.8798512018627
160.523,-3.507,42.88761849607499,-78.876221905156
-401.451,-33.229,42.887351498092045,-78.88311199649414
-179.805,630.576,42.89331430049205,-78.88039450211764
-39.843,-71.021,42.887012004202745,-78.87867849574748
-304.441,-44.873,42.88724689766548,-78.88192260381632
122.654,-154.243,42.88626439599443,-78.87668619864445
117.401,-177.43,42.886056098599056,-78.87675060313613
136.218,-182.684,42.8860088998764,-78.87651989700254
142.343,-157.749,42.88623290034505,-78.87644480134074
-179.022,236.202,42.889771802173414,-78.88038490213344
-178.027,152.198,42.88901720274407,-78.88037270291981
308.168,138.472,42.888893902597914,-78.87441170123978
304.669,122.72,42.888752402665574,-78.87445460078598
284.099,127.963,42.88879950047618,-78.87470679960448
288.479,144.16,42.88894499771973,-78.87465309854348
216.28,145.029,42.888952803915174,-78.87553829555351
219.346,159.033,42.8890786012023,-78.87550070481082
199.657,163.842,42.88912180016865,-78.87574210211451
194.845,149.404,42.88899210436625,-78.87580109971854
-93.928,-17.299,42.887494600243286,-78.87934160576684
-88.683,12.023,42.887758004352065,-78.8792772993593
-100.934,30.836,42.88792700387907,-78.87942750294343
-107.932,3.273,42.88767940185224,-78.87951330203589
-105.958,-74.929,42.88697689766835,-78.87948909977686
-122.474,-142.855,42.88636669835205,-78.87969159446264
-112.744,-158.94,42.88622220116332,-78.8795722996399
-56.629,-88.164,42.88685800422857,-78.87888430077263
-90.869,-164.294,42.886174104230975,-78.87930410084775
20.089,-24.412,42.88743070288305,-78.87794369848983
-72.273,-152.918,42.88627629893813,-78.87907610428826
-507.744,403.211,42.89127199969468,-78.88441520354392
-267.689,55.994,42.88815300060932,-78.88147200532448
-68.007,-71.534,42.887007395797525,-78.87902380092609
-254.312,36.958,42.887981998469286,-78.8813079963991
