x,z,lat,lon
0,0,42.885885,-78.87819000000002
-50.358,321.988,42.888777399605004,-78.87880739740987
-40.35,291.997,42.888507997912285,-78.87868469767442
-34.013,317.134,42.888733797410225,-78.8786070050062
-90.994,195.613,42.88764219644895,-78.8793056014916
-104.322,213.993,42.88780730187395,-78.8794690049762
-93.343,215.663,42.887822303269814,-78.87933440062014
-99.917,187.977,42.887573603009685,-78.87941499894757
76.263,95.012,42.88673850141325,-78.87725500300515
-36.133,165.245,42.88736940323116,-78.87863299655689
-37.911,160.224,42.8873242998896,-78.878654795131
16.664,220.55,42.88786620254342,-78.87798569660357
76.948,-198.836,42.88409879996249,-78.87724660479184
-325.036,726.309,42.89240919971513,-78.88217499512514
144.525,122.141,42.886982201513405,-78.87641809959374
44.926,-189.63,42.8841815012066,-78.87763919980867
141.768,135.744,42.88710439704704,-78.87645190086977
127.902,124.768,42.887005799831655,-78.87662190032339
82.242,-140.194,42.88462560301525,-78.87718169947614
85.015,106.389,42.88684070124441,-78.87714770203745
72.201,101.179,42.88679389972549,-78.87730480379703
254.515,-304.519,42.88314939862673,-78.87506960399999
-488.37,189.669,42.887588802086356,-78.88417749698267
-238.276,134.186,42.88709040156999,-78.88111130317391
114.101,216.242,42.88782750435175,-78.87679110286624
-124.582,-102.814,42.8849613992098,-78.87971739592749
290.665,250.863,42.88813849950884,-78.8746263990203
287.166,239.052,42.88803240327533,-78.87466929733908
262.003,255.895,42.888183701066,-78.87497779988135
291.978,230.736,42.88795770193161,-78.87461030142312
317.793,256.774,42.8881915969626,-78.87429380525298
322.826,253.49,42.88816209738471,-78.87423209984046
217.101,211.766,42.88778729701269,-78.87552830582872
320.64,252.177,42.88815030293932,-78.87425890056207
320.265,258.333,42.88820560117264,-78.87426349812408
323.12,247.646,42.888109601755104,-78.87422849535183
222.844,234.02,42.887987201607274,-78.87545789569876
200.413,209.584,42.88776769637454,-78.87573290346913
314.515,263.554,42.888252500431435,-78.87433399407522
208.472,-515.624,42.881252896902936,-78.87563409879607
247.036,215.674,42.88782240208138,-78.8751612977771
211.196,192.43,42.887613603881334,-78.87560070210547
260.877,-46.654,42.88546589856375,-78.8749916048276
295.061,-24.746,42.8856627024993,-78.87457250333316
290.592,-43.949,42.88549019815241,-78.87462729401237
271.326,-39.385,42.88553119751077,-78.8748634983592
275.845,-20.327,42.88570239918195,-78.8748080946717
221.506,-27.718,42.885636004467045,-78.87547429980008
-110.243,287.344,42.88846620106531,-78.87954159741562
-117.747,289.081,42.88848180414689,-78.8796335976969
225.927,-8.605,42.8858076999214,-78.8754200976088
-119.917,298.599,42.888567302137034,-78.87966020225583
-130.594,301.493,42.88859329824544,-78.87979110404194
-128.147,312.024,42.88868789560203,-78.87976110341718
-83.539,300.914,42.88858809722808,-78.87921420195843
-91.769,263.387,42.88825100030243,-78.87931510311978
-114.574,269.02,42.8883016004408,-78.87959469619202
313.185,-61.014,42.885336899477664,-78.8743503000952
256.97,167.037,42.88738550065159,-78.8750395052939
365.158,-126.257,42.88475080364532,-78.8737131025182
301.325,-111.129,42.88488670313035,-78.874495705657
-62.046,-120.925,42.884798702678324,-78.87895069422322
-59.347,-109.348,42.88490270238239,-78.87891760403677
-81.54,-104.172,42.88494919990441,-78.87918969388778
-84.24,-115.749,42.884845200278676,-78.87922279633439
-66.802,-117.018,42.88483380046452,-78.87900900356993
-65.089,-109.916,42.88489759987016,-78.87898800190656
-75.578,-107.378,42.884920399472776,-78.87911659878158
-77.299,-114.48,42.88485660009073,-78.87913769852626
71.451,-184.71,42.88422569952323,-78.8773139989211
61.255,-162.224,42.88442769980057,-78.87743900356764
64.82,-212.561,42.883975502496554,-78.87739529607796
46.337,-219.251,42.883915403314575,-78.87762190071528
-97.747,244.763,42.88808370425397,-78.87938839438864
-101.695,232.484,42.8879734039532,-78.87943679752168
-112.886,248.28,42.88811529686831,-78.87957400103281
-141.393,315.765,42.888721500040674,-78.87992350156824
-109.721,196.103,42.88764659806827,-78.87953519760927
-118.881,209.328,42.88776539675757,-78.87964750072446
-131.972,201.959,42.88769920188662,-78.87980799854988
187.942,311.0,42.888678697270876,-78.87588579999199
-166.67,151.975,42.887250199546315,-78.88023340176936
-143.269,44.417,42.88628400340937,-78.87994650163856
-135.496,76.366,42.88657100363548,-78.8798512033728
-153.114,80.651,42.88660949600532,-78.88006720296704
-160.887,48.714,42.88632260375536,-78.88016250123279
131.572,174.841,42.88745560343125,-78.87657690551633
130.479,170.031,42.88741239555111,-78.8765903058771
113.636,160.191,42.88732400345248,-78.87679680384318
117.356,178.559,42.88748900193414,-78.87675119602783
105.374,195.613,42.88764219644895,-78.87689809732981
45.358,146.108,42.88719749653242,-78.87763390341723
49.061,160.803,42.88732950101351,-78.8775885040247
83.001,152.688,42.887256604392206,-78.87717239401059
79.477,137.96,42.887124303316995,-78.8772155988335
94.322,147.5,42.887210000813866,-78.87703359667795
